
16,18749,3186,WA,School,2726,Urban,202.8769897,1.0,553042.6738,553042.6738,1926,School - Pre-School,School,Education,School K-12,100.0,0.0,0.0,0.0,0.0,2,0,0,5234,57,<= 6000 HDD,0,100,1,0,50,50,50,50,52,1,1,0,0,0,0,0,0,0,0,0,0,Not Applicable,Not Applicable,185,85,10.0,3228,30,96840,100,Unknown,Unknown,Punched Opening,100,0.199559,0.0,0.082171,544.0,0.0,224,3.156862745,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,100.0,Furnace,NG,Unknown,Unknown,Unknown,Unknown,14,14,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,14,Unknown,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,40,6,6,6,100,,,,,,100,,11.1,11.3,0.4,0.4,30367.5194,30731.981239999997,993.7000793999999,1084.917772
17,10709,3190,ID,Lodging,10728,Rural,1066.989444,1.0,11446662.75,11446662.75,1919,Lodging - Bed & Breakfast,Lodging,Lodging,Lodging,99.962714,0.0,0.0,0.0,0.0,1,1,10,6284,620,6001 - 7499 HDD,100,0,Not Applicable,1,70,70,70,70,52,1,0,0,0,0,0,0,0,0,0,0,0,Not Applicable,"HVAC,Interior Lighting",446,0,13.5,7805,19.5,152197.5,Unknown,100,Unknown,Punched Opening,20,0.148117,0.0,0.001631,1589.0,0.0,17.5,0.727272727,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,100.0,0.0,Ground source heat pump,Electricity,Electric strip heat,Unknown,Unknown,Unknown,6,6,6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ground source heat pump,Unknown,6,6,6,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,30.709278,14,14,14,100,,,,,100,,,5.4,5.7,0.0,0.0,57494.0,61450.26779,0.0,0.0
18,10338,3212,WA,Retail/Service,3842,Urban,1104.323448,1.0,4242810.687,4242810.687,1976,Retail/Service - Warehouse Club,Retail,Service,Retail,100.0,0.0,0.0,0.0,0.0,1,0,0,5662,1062,<= 6000 HDD,100,Not Applicable,1,0,40,40,13.333333,40,52,1,1,0,0,0,0,0,0,0,0,0,0,Not Applicable,Not Applicable,307,Not Applicable,12.0,4605,5,23025,100,Unknown,Unknown,Punched Opening,20,1.1910459999999998,0.0,0.166579,4576.0,0.0,640,1.446555819,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,100.0,Suspended Unitary Heater,NG,Unknown,AHU with DX cooling and combustion heating,Unknown,Unknown,15,20.479919,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,AHU with DX cooling and combustion heating,Other,15,15,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,15.354639,20,20,20,100,,,,,100,,,7.8,7.8,0.3,0.3,29849.77577,29930.6546,1108.572959,1270.8945410000001
19,16944,3236,OR,Other,10160,Urban,70.22213105,1.0,713456.8515,421332.7863,1987,Other - Fire Station,Other,Other,Other,59.05511800000001,0.0,0.0,0.0,40.944881,2,0,8,4392,326,<= 6000 HDD,100,Not Applicable,Not Applicable,0,168,168,168,168,52,1,1,0,0,0,0,0,0,0,1,0,0,100,Interior Lighting,415,142,10.0,6700,4,26800,Unknown,100,Unknown,Punched Opening,50,0.350049,0.0,0.012204,3556.5,0.0,124,2.084848485,1,AHU with DX cooling and combustion heating,Unknown,Fixed-position louvers,1.58,0,20.571428,79.42857099999999,AHU with DX cooling and combustion heating,NG,Unknown,Other,Electricity,Furnace,7,7.348572,8,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,AHU with DX cooling and combustion heating,Other,7,7.222223,8,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,199,16,16,16,100,,,,,,100,,7.2,7.2,0.3,0.3,72967.27273,73334.21652,2840.5256170000002,2909.339773
20,22240,3275,WA,Retail/Service,1625,Urban,394.02720800000003,1.0,640294.213,640294.213,1911,Retail/Service - Other Specialty Merchandise,Retail,Service,Retail,100.0,0.0,0.0,0.0,0.0,1,0,0,5791,19,<= 6000 HDD,100,0,0,1,45,45,45,45,52,1,0,0,0,0,0,0,0,0,0,0,0,Not Applicable,Full Interior Rebuild,222,0,12.0,3108,20,62160,100,Unknown,Unknown,Store Front,0,1.213258,0.0,0.036923,1971.5444,0.0,60,1.06554878,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,100.0,Suspended Unitary Heater,NG,Unknown,Unknown,Unknown,Unknown,15,15,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,15,Unknown,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4.776999,7,7,7,,100,,,,100,,,7.3,7.4,0.3,0.4,11923.0473,11955.35315,561.8650456,644.13552
21,58384,3306,WA,Retail/Service,3840,Urban,186.3640463,1.0,715637.9378,121136.6301,1965,Retail/Service - Vehicle Repair,Retail,Service,Retail,16.927083,0.0,0.0,0.0,83.072916,1,1,0,5791,19,<= 6000 HDD,100,Not Applicable,Not Applicable,0,75,75,168,75,52,1,1,0,0,0,0,0,0,0,0,0,0,Not Applicable,Interior Lighting,256,Not Applicable,12.0,3840,2,7680,Unknown,100,Unknown,Punched Opening,0,0.484375,0.0,0.566666,1860.0,0.0,2176,1.978609626,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,100.0,Rooftop Unit AC (RTU-AC) w/heat,NG,Unknown,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Rooftop Unit AC (RTU-AC) w/heat,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6.824284,Not Applicable,Not Applicable,Not Applicable,100,,,,,100,,,7.8,7.8,0.3,0.3,29833.204130000002,29914.038060000003,1130.300248,1295.803225
22,21010,3307,WA,Lodging,11983,Urban,105.74270179999999,1.0,1267114.795,1267114.795,1977,Lodging - Motel,Lodging,Lodging,Lodging,100.0,0.0,0.0,0.0,0.0,1,0,33,4776,116,<= 6000 HDD,100,Not Applicable,Not Applicable,0,Not Applicable,168,168,36.853087,52,1,1,0,0,0,0,0,0,0,0,0,0,Not Applicable,HVAC,874,Not Applicable,10.0,10925,2,21850,Unknown,100,Unknown,Punched Opening,50,0.032476,0.0,0.119085,389.16227000000003,0.0,1427,1.6,1,Packaged Terminal HP (PTHP),Unknown,Unknown,Unknown,0,100.0,0.0,Packaged Terminal HP (PTHP),Electricity,Electric strip heat,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Packaged Terminal HP (PTHP),Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,565,10,15,16,100,,,,,,100,,10.4,10.8,0.4,0.4,124223.5715,129299.0935,5160.284092,5170.0767399999995
23,17681,3323,OR,Retail/Service,5240,Urban,91.41056576,1.0,478991.3646,91410.56576,2002,Retail/Service - Vehicle Repair,Retail,Service,Retail,19.083969,0.0,0.0,0.0,80.91603,1,0,36,4370,304,<= 6000 HDD,0,100,1,0,66,73.5,168,72.08223,52,1,1,0,0,0,0,0,0,0,0,0,0,Not Applicable,Not Applicable,307,Not Applicable,24.0,7368,16,117888,43.75,56.25,Unknown,Punched Opening,0,0.5251899999999999,0.0,0.025954,2752.0,0.0,136,4.330182735,1,AHU with DX cooling and combustion heating,Unknown,Fixed-position louvers,Unknown,0,0.0,0.0,Wall-mount Unitary Heater,NG,Unknown,AHU with DX cooling and combustion heating,Unknown,Unknown,11,Unknown,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,AHU with DX cooling and combustion heating,Unknown,11,11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,15.354639,4,4,4,100,,,,,100,,,6.5,6.4,0.1,0.1,34095.07576,33407.39947,377.212121,465.6395236000001
24,11774,3342,WA,Retail/Service,1500,Urban,21.48439712,1.0,32226.595680000002,32226.595680000002,1962,Retail/Service - Vehicle Repair,Retail,Service,Retail,100.0,0.0,0.0,0.0,0.0,1,0,4,4776,116,<= 6000 HDD,100,Not Applicable,Not Applicable,0,50,50,168,50,52,1,1,0,0,0,0,0,0,0,0,0,0,Not Applicable,Not Applicable,230,Not Applicable,12.0,2760,20,55200,Unknown,100,Unknown,Store Front,20,1.189333,0.0,0.32,1784.0,0.0,480,2.353333333,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,100.0,Suspended Unitary Heater,NG,Unknown,Unknown,Unknown,Unknown,19,19,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19,Unknown,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,45,10,10,10,100,,,,,,100,,7.3,7.3,0.3,0.3,10947.466390000001,10977.12887,444.3235937,509.38318939999994
25,13520,3354,ID,Office,2500,Urban,1669.906297,1.0,4174765.742,4174765.742,2007,Office - Office- Admin/Professional/Government/Financial,Office,Office,Office,100.0,0.0,0.0,0.0,0.0,1,0,0,5470,781,<= 6000 HDD,100,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,168,Not Applicable,52,1,1,0,0,0,0,0,0,0,0,0,0,Not Applicable,Not Applicable,200,Not Applicable,9.7,1800,31,55800,Unknown,100,Unknown,Punched Opening,100,1.121643,0.0,0.1456,2804.108194,0.0,364,0.692307692,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,100.0,AHU with DX cooling and combustion heating,NG,Unknown,Unknown,Unknown,Unknown,12,12,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,AHU with DX cooling and combustion heating,Unknown,12,12,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6.824284,12,12,12,100,,,,,100,,,9.0,9.0,0.2,0.2,22607.3803,22622.75949,454.40220350000004,505.11107930000003
